Keypoint_1_x,Keypoint_2_x,Keypoint_3_x,Keypoint_4_x,Keypoint_5_x,Keypoint_6_x,Keypoint_7_x,Keypoint_8_x,Keypoint_9_x,Keypoint_10_x,Keypoint_11_x,Keypoint_12_x,Keypoint_13_x,Keypoint_14_x,Keypoint_15_x,Keypoint_16_x,Keypoint_17_x,Keypoint_18_x,Keypoint_19_x,Keypoint_20_x,Keypoint_21_x,Keypoint_22_x,Keypoint_23_x,Keypoint_24_x,Keypoint_25_x,Keypoint_26_x,Keypoint_27_x,Keypoint_28_x,Keypoint_29_x,Keypoint_30_x,Keypoint_31_x,Keypoint_32_x,Keypoint_33_x,Keypoint_1_y,Keypoint_2_y,Keypoint_3_y,Keypoint_4_y,Keypoint_5_y,Keypoint_6_y,Keypoint_7_y,Keypoint_8_y,Keypoint_9_y,Keypoint_10_y,Keypoint_11_y,Keypoint_12_y,Keypoint_13_y,Keypoint_14_y,Keypoint_15_y,Keypoint_16_y,Keypoint_17_y,Keypoint_18_y,Keypoint_19_y,Keypoint_20_y,Keypoint_21_y,Keypoint_22_y,Keypoint_23_y,Keypoint_24_y,Keypoint_25_y,Keypoint_26_y,Keypoint_27_y,Keypoint_28_y,Keypoint_29_y,Keypoint_30_y,Keypoint_31_y,Keypoint_32_y,Keypoint_33_y,Keypoint_1_z,Keypoint_2_z,Keypoint_3_z,Keypoint_4_z,Keypoint_5_z,Keypoint_6_z,Keypoint_7_z,Keypoint_8_z,Keypoint_9_z,Keypoint_10_z,Keypoint_11_z,Keypoint_12_z,Keypoint_13_z,Keypoint_14_z,Keypoint_15_z,Keypoint_16_z,Keypoint_17_z,Keypoint_18_z,Keypoint_19_z,Keypoint_20_z,Keypoint_21_z,Keypoint_22_z,Keypoint_23_z,Keypoint_24_z,Keypoint_25_z,Keypoint_26_z,Keypoint_27_z,Keypoint_28_z,Keypoint_29_z,Keypoint_30_z,Keypoint_31_z,Keypoint_32_z,Keypoint_33_z,class_no,class_name
0.32174468,0.330854505,0.314667016,0.320001334,0.314102769,0.310092658,0.297658116,0.361047357,0.304994971,0.345769614,0.325003296,0.430385381,0.323377281,0.511157632,0.400474161,0.544902861,0.488830805,0.563016236,0.558642626,0.561395466,0.522632658,0.548684597,0.519616306,0.331194133,0.260666102,0.501766443,0.402640611,0.57278049,0.546309769,0.566651285,0.554509759,0.714585543,0.664812684,0.292178899,0.257465243,0.274680078,0.275793165,0.252432257,0.251950502,0.255735546,0.26985386,0.262029231,0.321266592,0.322585791,0.405317098,0.329164416,0.534489453,0.534006655,0.60515666,0.669996202,0.612375259,0.723935127,0.610898852,0.682230353,0.611827612,0.676118374,0.477213144,0.431796968,0.538491726,0.435794652,0.657948792,0.668142974,0.58887732,0.736953914,0.656909049,0.647126615,-0.671935201,-0.689029813,-0.689118803,-0.689590514,-0.68816638,-0.687842071,-0.687871993,-0.561210692,-0.634353757,-0.635065556,-0.637771606,-0.327648193,-0.555103838,-0.328590631,-0.377522379,-0.364316463,-0.257281274,-0.362173438,-0.293779969,-0.404841959,-0.277953416,-0.375234395,-0.249144509,0.061003961,-0.059827197,0.087907955,-0.252595574,0.293390185,-0.388343751,0.319091737,-0.40148586,0.19705078,-0.603051543,1,falling
0.698336124,0.747921348,0.751022696,0.754290998,0.734117031,0.72810328,0.722045898,0.722307324,0.673817754,0.652092457,0.633128941,0.531374872,0.465809703,0.351334572,0.088226236,0.620154917,0.360941857,0.684626102,0.406656086,0.716819584,0.468042493,0.689774811,0.443016917,-0.067668363,-0.028527671,-0.277374506,0.183925971,-0.192474931,0.319851249,-0.253249764,0.325336248,-0.335430235,0.39441365,0.344817102,0.330445141,0.334064275,0.336628914,0.320296943,0.314647824,0.309503287,0.32768032,0.293711305,0.369452685,0.337908864,0.424417436,0.284159452,0.487486273,0.309222549,0.360228091,0.534849107,0.329050541,0.588166952,0.33928588,0.564235032,0.34396711,0.545248568,0.514282763,0.421788722,0.623261333,0.371706516,0.620362759,0.462365836,0.606900632,0.5013749,0.619550586,0.428532988,-0.315419346,-0.302872032,-0.303075314,-0.303468317,-0.326327175,-0.326440036,-0.326869369,-0.207408905,-0.308542341,-0.270520598,-0.298643172,-0.129957438,-0.288595468,-0.134161457,-0.406840354,-0.191906407,-0.43853426,-0.215491951,-0.463989794,-0.20858714,-0.41145733,-0.188946113,-0.410404533,0.03381617,-0.032869872,0.152289465,0.011087418,0.559270978,0.174653411,0.604329467,0.202920675,0.58727026,0.138722345,1,falling
0.820183158,0.853026927,0.855386257,0.857523263,0.846379161,0.843711376,0.841201663,0.844435692,0.821952224,0.79199475,0.783832431,0.743863642,0.69067049,0.670569599,0.513436198,0.55527401,0.436802596,0.532475829,0.387575507,0.532328427,0.399353743,0.537807465,0.413099021,0.176898614,0.156096667,0.151028708,0.289875329,0.014998538,0.101258516,-0.001407887,0.076520696,-0.073094152,0.106286041,0.409493476,0.408652902,0.41940248,0.430141479,0.378526539,0.365208,0.35220477,0.435477406,0.330611795,0.440060884,0.396916389,0.483392894,0.35990572,0.510886669,0.357004225,0.529700339,0.391790241,0.529836595,0.401506394,0.543731153,0.393322706,0.509265602,0.400595278,0.592297018,0.529798388,0.441313058,0.435853601,0.470506161,0.394443274,0.511585653,0.399995774,0.428487927,0.324326873,-0.165912285,-0.166932687,-0.167388245,-0.167598814,-0.185007155,-0.185194314,-0.185848325,-0.056656357,-0.142128646,-0.108635724,-0.132546335,-0.110645697,0.00347805,-0.192368552,-0.140586019,-0.330341876,-0.350598544,-0.375530481,-0.335931867,-0.350823075,-0.378787398,-0.32131198,-0.363657951,-0.041736469,0.041475039,0.122614324,0.197807118,0.117111497,0.2391074,0.114241607,0.239518911,0.154170826,0.316499889,1,falling
0.576213956,0.620152533,0.623186767,0.625910282,0.612111211,0.609469235,0.60720247,0.61289227,0.585026622,0.543904722,0.534360409,0.490995824,0.446769118,0.443986088,0.319764137,0.330463916,0.262619436,0.313499451,0.227986842,0.314739168,0.247208774,0.310357928,0.255064368,-0.002555923,-0.034991819,0.380651772,0.307249457,0.707074404,0.613052309,0.642369151,0.631217062,0.760391831,0.760734737,0.352671295,0.310037732,0.305617213,0.301500559,0.306609511,0.298995852,0.291508943,0.240353152,0.233217239,0.343480498,0.339791715,0.241522267,0.234768629,0.38637194,0.45034796,0.694933414,0.689283848,0.762233198,0.737780571,0.75369215,0.72756505,0.732047796,0.714570999,0.389319181,0.379804462,0.458594769,0.383651882,0.628647327,0.688431978,0.758656144,0.749114871,0.668543279,0.709030032,0.1127204,0.096678294,0.096626163,0.096619152,0.049637798,0.04999654,0.049550939,0.096149042,-0.114465564,0.126011431,0.064038716,0.087597527,-0.178938493,0.087468177,-0.305397481,-0.055826247,-0.248562172,-0.070066504,-0.286609739,-0.112405032,-0.281502128,-0.077529438,-0.24590461,0.065085545,-0.063654885,0.269474506,-0.114522874,0.481894374,0.055209897,0.49103108,0.073207662,0.335451901,-0.107181966,1,falling
0.87937969,0.90059948,0.901383042,0.901843846,0.896932662,0.895255923,0.893729866,0.886326075,0.870649397,0.847949803,0.84428817,0.734991312,0.713834345,0.5592466,0.425380617,0.593926847,0.356378108,0.558066964,0.291560501,0.608797073,0.337210029,0.60234797,0.354737967,0.06481123,0.040161099,0.066227801,-0.035224773,0.052541364,0.051940776,0.055206057,0.049545884,-0.006025248,0.027116101,0.572045445,0.516357601,0.511326492,0.506560087,0.510706186,0.497878015,0.484808654,0.426693052,0.394892633,0.55298835,0.542722166,0.499826431,0.214329451,0.610243261,0.280828476,0.623314202,0.348361731,0.649161577,0.378186166,0.590179622,0.383677334,0.595124364,0.370590359,0.591073394,0.418929279,0.692206383,0.389102042,0.618818045,0.542289734,0.610910535,0.53798914,0.5824067,0.637039661,-0.007849187,0.004046385,0.003690749,0.003377184,-0.092814662,-0.093023188,-0.093896441,0.107015632,-0.332999706,0.046613149,-0.081442595,0.180016905,-0.415214032,0.226197943,-0.476444513,0.023660863,-0.43102321,-0.006350528,-0.436329037,-0.01893601,-0.429391742,0.00873844,-0.416545302,0.055317789,-0.056796838,0.37174502,-0.113638118,0.65026778,0.256558448,0.672771037,0.311968267,0.715040863,0.328077883,1,falling
0.338306576,0.381336331,0.384022981,0.38653627,0.376013905,0.3746171,0.37343654,0.382389694,0.36137864,0.311380684,0.305011421,0.321648091,0.209737748,0.408983618,0.206142098,0.445397466,0.299507439,0.447913826,0.308983028,0.466320604,0.333959192,0.455946773,0.32633099,-0.253697217,-0.32747528,-0.12068183,-0.288273066,-0.211888924,-0.224868163,-0.217932537,-0.177637309,-0.238534808,-0.238430962,-0.272290021,-0.277909815,-0.264613569,-0.250692457,-0.324174047,-0.347805411,-0.371254385,-0.306876749,-0.462738544,-0.271218747,-0.332221389,-0.303813756,-0.555130243,0.254388303,0.252488345,0.546250761,0.557012856,0.613334239,0.636768639,0.556714416,0.565130055,0.532453954,0.542277515,-0.135181218,-0.39024362,0.375617385,-0.388774723,0.28989327,0.265830815,0.27109465,0.30571723,0.273658991,0.571450531,-0.208806738,-0.221773148,-0.222592801,-0.223689258,-0.252101481,-0.251455575,-0.251692504,-0.099653579,-0.235322118,-0.135448486,-0.176764846,-0.054406803,-0.165840179,-0.045419469,-0.25288552,-0.24827002,-0.271791458,-0.306329221,-0.337726831,-0.320295155,-0.347041368,-0.259693116,-0.282521397,0.049589396,-0.049383964,0.105249323,-0.122183777,0.538594723,0.221360341,0.585682631,0.265034199,0.493511051,0.130025625,1,falling
0.679350734,0.735506296,0.746119261,0.757539392,0.71230942,0.706524849,0.700663388,0.76339674,0.684790075,0.654309928,0.62152338,0.656305909,0.514300644,0.649035692,0.291192621,0.697271943,0.433123916,0.665042639,0.462849677,0.68250376,0.490830988,0.663837731,0.477630675,0.089607753,0.065216318,-0.453954399,-0.49615261,-0.983044446,-1.08483541,-1.041846156,-1.159251332,-1.157951474,-1.248217702,0.151450753,0.127699509,0.143232122,0.156119481,0.083016224,0.066637516,0.050236486,0.165592492,0.030814201,0.214627221,0.150604874,0.383960694,0.061653957,0.588366866,0.414762497,0.564535856,0.637325048,0.631981492,0.694200575,0.592959464,0.654584348,0.580099821,0.662088513,0.499138206,0.260487527,0.720388055,0.38739574,0.878421426,0.602078438,0.879554987,0.619004905,0.904999077,0.72447902,-0.321384251,-0.301298141,-0.301965147,-0.302752197,-0.299898148,-0.299539566,-0.300073057,-0.040971354,0.002845768,-0.207420006,-0.19896923,0.160044819,-0.007311814,-0.150403455,-0.364783049,-0.601622999,-0.715432525,-0.723517418,-0.807617962,-0.69380337,-0.804638982,-0.607048571,-0.720813274,0.050326053,-0.049734239,-0.110772781,-0.109784365,0.074290745,-0.136503309,0.083691441,-0.143584371,-0.244315311,-0.529977739,1,falling
0.613469481,0.643988132,0.652223289,0.659637451,0.61332947,0.605225623,0.598282695,0.68005228,0.587547064,0.61809051,0.587118447,0.69613111,0.510836959,0.701018929,0.409477532,0.613668442,0.348650813,0.611672997,0.29286325,0.586821318,0.329850286,0.581061482,0.344371378,0.577822328,0.485796005,0.532770932,0.381509125,0.516421258,0.299518526,0.505308747,0.298389971,0.50074321,0.234200805,0.367285848,0.34004128,0.345211804,0.348524094,0.315464646,0.309522688,0.303850383,0.342941791,0.285690218,0.402339637,0.381368786,0.427527755,0.321732283,0.611826301,0.53518337,0.742173553,0.764729977,0.797643006,0.785652339,0.776876509,0.805043042,0.759581208,0.793927073,0.562354684,0.469722986,0.634220839,0.466786116,0.666709423,0.420044959,0.658901513,0.41599077,0.744608998,0.494292617,-1.165297747,-1.166981459,-1.166991949,-1.166833639,-1.16584754,-1.16599381,-1.166137099,-1.025974989,-1.019948363,-1.099774957,-1.097320795,-0.807150722,-0.845699906,-0.829328835,-0.915395558,-0.948745012,-0.980071902,-1.015419722,-1.059287548,-1.02880466,-1.067975879,-0.957562387,-0.987692297,0.006409243,-0.006118509,0.479055792,0.458864868,1.081377387,1.052370787,1.137473822,1.107037187,1.036275864,1.001636744,1,falling
0.625575602,0.640218735,0.64448905,0.648736179,0.627617955,0.623489261,0.619475901,0.652563095,0.61004442,0.620615005,0.609244883,0.630454361,0.538050473,0.543845534,0.451031595,0.4729307,0.491519868,0.456889808,0.502474487,0.458768785,0.517986834,0.462925255,0.514558911,0.524448216,0.466767877,0.508311272,0.450266033,0.486799508,0.408756733,0.480466336,0.405400455,0.487688333,0.400255233,0.598861992,0.576135337,0.572274446,0.568527341,0.578084409,0.574967206,0.571864009,0.526422739,0.526358545,0.584965825,0.585456491,0.466554552,0.491624564,0.559889376,0.604833543,0.664445996,0.712876976,0.693208098,0.739174187,0.677325606,0.724103451,0.666460395,0.711435139,0.623833477,0.614672482,0.68052876,0.691245556,0.693935454,0.711222768,0.688848495,0.702388346,0.740948677,0.785568714,-0.459561974,-0.470154613,-0.470111847,-0.470090359,-0.497740567,-0.498112112,-0.49847275,-0.438575685,-0.561837852,-0.434043407,-0.470052183,-0.336883485,-0.505147278,-0.22015816,-0.453545541,-0.194524929,-0.367060721,-0.207521752,-0.394221961,-0.216266945,-0.388788342,-0.198183969,-0.363070905,0.047439981,-0.047245566,0.31054318,0.184040397,0.613577783,0.476635098,0.644125044,0.505275905,0.645032108,0.490787894,1,falling
0.552209556,0.568083525,0.576686025,0.585277975,0.543878138,0.536835372,0.529626369,0.609724164,0.523836493,0.566193283,0.54565841,0.69157511,0.49475646,0.75245738,0.46691063,0.711826444,0.445647031,0.712698221,0.420603305,0.685404241,0.448844463,0.678510189,0.460847259,0.60501945,0.513026059,0.580885053,0.497387528,0.542193115,0.471479207,0.54120183,0.48337546,0.544462204,0.444143742,0.659530342,0.647180319,0.652312577,0.657531142,0.619854748,0.608900249,0.598084152,0.629371405,0.534562707,0.65944761,0.63752079,0.597585559,0.425870955,0.709069014,0.432289571,0.852117598,0.658866942,0.889119983,0.691012561,0.865585744,0.686364114,0.846687019,0.699714303,0.628518283,0.531548023,0.641194522,0.565299332,0.628596425,0.593914449,0.624908745,0.587998271,0.689250648,0.677022696,-0.603394091,-0.64652431,-0.646654248,-0.646903157,-0.656964839,-0.65723443,-0.657389998,-0.64519757,-0.690590322,-0.57718575,-0.590016246,-0.535953939,-0.549469173,-0.423363924,-0.343101382,-0.51662004,-0.283177942,-0.571990371,-0.307333201,-0.589649081,-0.327630937,-0.523021102,-0.285860181,0.044043567,-0.042980246,0.365576625,0.331068963,0.776114345,0.740647256,0.822629631,0.783346176,0.818345129,0.770081639,1,falling
0.469762623,0.469541579,0.471347392,0.473136753,0.464881688,0.463148564,0.461326301,0.480145693,0.459250569,0.475922137,0.470983505,0.538376153,0.443580478,0.514920354,0.3821235,0.43621552,0.347261995,0.420404226,0.337188125,0.407582283,0.347387016,0.413141191,0.356407732,0.565130532,0.503018677,0.662941158,0.507802069,0.536563814,0.476094306,0.521310985,0.473404765,0.496777683,0.468522847,0.687817752,0.687810957,0.687995672,0.688373029,0.687526524,0.687328756,0.687228501,0.684688687,0.678258359,0.68487525,0.684518218,0.670609951,0.630913198,0.756959736,0.667649209,0.814392745,0.762498975,0.851353049,0.790581882,0.826891899,0.782724202,0.807525635,0.78166914,0.652952194,0.640877664,0.714890301,0.686524093,0.746968925,0.780001104,0.737601459,0.795179427,0.791570783,0.813752055,-0.32348907,-0.36267212,-0.362767428,-0.362909466,-0.361952722,-0.362119168,-0.362496376,-0.436599821,-0.430573225,-0.334355801,-0.332419157,-0.402739376,-0.367225289,-0.396095157,-0.347973019,-0.52755487,-0.427194506,-0.587386668,-0.470709234,-0.595963001,-0.496160448,-0.533034265,-0.439301133,0.021614231,-0.021074761,-0.02630752,0.029835066,0.135241374,0.150619939,0.153027162,0.165379569,0.111851804,0.129124343,1,falling
0.47873655,0.524221361,0.532214403,0.537671745,0.450229138,0.48111701,0.494714111,0.539519072,0.453094542,0.514408708,0.455506772,0.506037652,0.427552551,0.446118116,0.371878535,0.348952264,0.335771441,0.324154347,0.332441539,0.31875509,0.334142745,0.327604175,0.341464013,0.441631764,0.416512489,0.467287332,0.43799299,0.35764575,0.300816894,0.338628203,0.269181699,0.355811387,0.319864422,0.712635696,0.660686016,0.732468426,0.670958102,0.565625846,0.556103468,0.548377573,0.608100593,0.519459367,0.579198539,0.647514343,0.452941865,0.514673054,0.570003688,0.631080687,0.674214125,0.706178784,0.699638844,0.734609127,0.681595981,0.719485164,0.675367594,0.707162976,0.616405845,0.628750086,0.745108902,0.659731567,0.743005991,0.737139463,0.751435995,0.738801181,0.776463985,0.81470567,-0.242709741,-0.256524622,-0.256598353,-0.25667277,-0.273961991,-0.27410841,-0.274421751,-0.265246093,-0.346419364,-0.235653758,-0.25904572,-0.198415861,-0.304322153,-0.117608704,-0.255802184,-0.078177072,-0.196604863,-0.090395726,-0.210912019,-0.089079037,-0.213535145,-0.075742483,-0.196604699,0.055456318,-0.055339135,0.244672045,-0.153408304,0.501991928,-0.001938756,0.527063489,0.016013009,0.530640185,0.00780924,1,falling
0.566619098,0.547475278,0.571436107,0.578415275,0.581423283,0.596442282,0.605682731,0.577964008,0.61136049,0.560968757,0.57889384,0.528850317,0.649969399,0.443975747,0.638794601,0.429887354,0.630625308,0.414667219,0.640670717,0.430983007,0.628107309,0.436427265,0.623769879,0.448147714,0.509795904,0.431740224,0.528295457,0.404760003,0.449096948,0.402021676,0.431878388,0.37639913,0.403630555,0.194084942,0.179924548,0.179116428,0.173172474,0.187997758,0.191394046,0.194987252,0.175893322,0.214057148,0.193558156,0.207509607,0.166579381,0.303941607,0.155706421,0.370670289,0.116670437,0.310305923,0.090951301,0.297488242,0.100998782,0.279779613,0.116449282,0.286670893,0.433913231,0.565096319,0.465832591,0.619903326,0.609602451,0.668931723,0.636066794,0.668910444,0.721991718,0.769387066,0.511065662,0.490255713,0.490196556,0.490331054,0.508251548,0.508243382,0.507858992,0.370502889,0.455661386,0.465085536,0.48974669,0.218421623,0.358391702,0.148111433,0.317695171,0.189602107,0.394295722,0.204731509,0.437512487,0.228954762,0.462969065,0.206641942,0.40905109,0.019151304,-0.022183489,0.333023459,0.231963202,-0.237599701,-0.304436684,-0.303413063,-0.366253614,-0.288801044,-0.346856892,1,falling
0.344834179,0.34694314,0.351570696,0.3563582,0.336185008,0.331409842,0.326271743,0.354770809,0.314095229,0.353183985,0.338875413,0.412805676,0.273748517,0.493391782,0.237478226,0.464550555,0.206621736,0.535087943,0.178240538,0.526531875,0.185733914,0.513035595,0.201257393,0.424915195,0.357630908,0.545562088,0.49824518,0.700183392,0.624225318,0.723840415,0.640555978,0.757970214,0.679436028,0.279853344,0.282942742,0.297460109,0.303696901,0.205932781,0.233671829,0.25591135,0.263691336,0.319126427,0.290704221,0.237197936,0.17126888,0.425256878,0.432106972,0.540591061,0.483807474,0.697639763,0.485452652,0.717431724,0.486281127,0.74081856,0.492889643,0.739539742,0.483707815,0.579537868,0.520795047,0.583112597,0.738802552,0.668113589,0.714908063,0.678091347,0.736320317,0.699963331,-0.601119995,-0.564734459,-0.56487608,-0.565634906,-0.527441621,-0.526704133,-0.526558936,-0.2598162,-0.362728804,-0.552256763,-0.514527202,-0.341399044,-0.366471112,-0.264444828,-0.35984996,-0.136622176,-0.332130253,-0.123960666,-0.375859112,-0.159744173,-0.461206853,-0.14292264,-0.386086911,0.034292392,-0.03536769,-0.066077515,-0.029007366,-0.108205289,0.009692718,-0.110872507,0.017298937,-0.222681358,-0.05229139,1,falling
0.28908518,0.277449399,0.303559363,0.308610857,0.271649927,0.269286215,0.265722871,0.332079768,0.270358026,0.303184897,0.294340223,0.449717134,0.308170199,0.550117671,0.278347224,0.648095965,0.249329329,0.690522432,0.223008022,0.681594551,0.238622025,0.661657274,0.252565622,0.474549621,0.400549591,0.537244081,0.384927243,0.645486712,0.395281196,0.657204688,0.41690433,0.691398382,0.376373291,0.572530985,0.553060174,0.596318126,0.596220672,0.559985578,0.565253198,0.569998801,0.59594202,0.580395997,0.566762626,0.587086618,0.634456515,0.612566531,0.662334323,0.649647593,0.695144057,0.844701111,0.678089142,0.862789273,0.690756977,0.861281157,0.705752909,0.855231941,0.628629029,0.630529344,0.547537506,0.655836761,0.787117481,0.784606457,0.822333515,0.800204575,0.817545712,0.840513051,-0.395405173,-0.402855128,-0.402926177,-0.403086126,-0.385253817,-0.385130763,-0.385148257,-0.392462283,-0.326967746,-0.392364115,-0.36953631,-0.282577306,-0.295184076,-0.273011655,-0.23016271,-0.30937013,-0.268991768,-0.337891221,-0.29490748,-0.363253921,-0.316448867,-0.322297335,-0.28058207,0.010601314,-0.011177772,0.040815067,0.075076647,0.100955032,0.184712991,0.105568483,0.192390934,0.048312925,0.12825647,1,falling
0.254787743,0.266224116,0.274721771,0.28244108,0.247703224,0.241889983,0.236008689,0.311557978,0.240632817,0.278254688,0.256602257,0.422873348,0.247760877,0.550232291,0.221933186,0.651536226,0.181856319,0.690773606,0.154562399,0.685090005,0.161662668,0.665763199,0.173673078,0.425654322,0.31841138,0.531793654,0.195757493,0.659072757,0.165646181,0.664216995,0.17950204,0.736151457,0.114558361,0.66637069,0.648735225,0.653083682,0.655026376,0.639731765,0.63548857,0.63127929,0.642415047,0.606579721,0.671282649,0.663946748,0.665831089,0.556704164,0.680286705,0.533668101,0.713210046,0.55077666,0.714799702,0.523404717,0.717016101,0.522660613,0.720309794,0.531321406,0.697396636,0.652223527,0.677949905,0.664137304,0.80868715,0.791091263,0.838595033,0.818793654,0.849847019,0.846614838,-0.603205323,-0.668110907,-0.668151081,-0.668705344,-0.640512943,-0.640374839,-0.640076756,-0.701905549,-0.609395027,-0.610323012,-0.56333977,-0.522760451,-0.386882216,-0.361114949,-0.26184985,-0.298814863,-0.122742519,-0.307032615,-0.104641214,-0.344971091,-0.143116295,-0.313887894,-0.133918822,-0.008026868,0.007954092,0.076436646,0.125599012,0.289362043,0.306004196,0.310070008,0.321616679,0.26277703,0.252005309,1,falling
0.625060916,0.651432395,0.657026887,0.663835049,0.644450068,0.645611286,0.638476014,0.689495683,0.663723767,0.621603012,0.613696098,0.721511364,0.575043082,0.659575522,0.451418996,0.610645413,0.411800444,0.598746657,0.397773325,0.604114592,0.429569185,0.603418589,0.436635852,0.578981221,0.510870457,0.496867687,0.300281465,0.447832435,0.137206882,0.426061451,0.286081702,0.368989199,0.258026451,0.484378576,0.499943942,0.505366027,0.514938891,0.444952011,0.414504766,0.407934934,0.488585502,0.304888189,0.500430048,0.440284133,0.541135311,0.297371924,0.666726589,0.434663773,0.678264678,0.672039211,0.651468277,0.733876944,0.634200692,0.7176615,0.636690319,0.700233102,0.662940323,0.537349403,0.627958953,0.534015298,0.70677799,0.756794989,0.704189658,0.766475737,0.785849631,0.89161849,-0.578718305,-0.598247349,-0.597935796,-0.598088324,-0.602858067,-0.603044331,-0.603203416,-0.524087489,-0.546016514,-0.534436584,-0.538990676,-0.375817358,-0.338723093,-0.173299223,-0.264727652,-0.117073089,-0.239835769,-0.113864601,-0.245906368,-0.117723681,-0.240027651,-0.114323772,-0.232374877,-0.006193848,0.005976032,0.073105857,0.005755638,0.301645368,0.281664431,0.40311414,0.307582289,0.423484862,0.264853686,1,falling
0.626998723,0.617781043,0.624159515,0.630485773,0.555509269,0.555743337,0.544471979,0.649778068,0.552112341,0.65223968,0.634403229,0.735525727,0.598512828,0.758218229,0.569659829,0.832916617,0.636462629,0.858743072,0.649989188,0.872444451,0.662272274,0.853116095,0.664427519,0.593225002,0.537191331,0.483272672,0.446469486,0.414590657,0.361864775,0.410616845,0.357974499,0.391988397,0.349449247,0.313409597,0.308282495,0.289292961,0.275200069,0.40126121,0.406288236,0.443661183,0.238359705,0.442326099,0.287386507,0.322724402,0.174873218,0.38046661,0.194983274,0.634653568,0.251464874,0.560637832,0.190139815,0.582536697,0.213724568,0.448309094,0.209876373,0.410396338,0.524971843,0.639054,0.699411333,0.742357671,0.865125537,0.933303595,0.880623281,0.946402848,0.975762188,1.055979609,-0.333386928,-0.3526555,-0.352696508,-0.352890968,-0.349360317,-0.349304765,-0.349502116,-0.382329255,-0.361337483,-0.339115649,-0.332858473,-0.308884829,-0.332006186,-0.269452691,-0.128513932,-0.369762242,-0.056957394,-0.411073297,-0.077991307,-0.441819012,-0.081160948,-0.386031181,-0.058383174,0.015427109,-0.015038351,0.212744892,0.16515857,0.449789435,0.359919816,0.476440966,0.371797919,0.454111457,0.305109084,1,falling
0.471419811,0.487645268,0.488758802,0.486881375,0.466409922,0.463764369,0.455690533,0.510468245,0.454104036,0.492333621,0.473830551,0.594577074,0.464992553,0.586066067,0.442256153,0.611719072,0.494668007,0.640714407,0.489939094,0.635204613,0.49741143,0.618815839,0.49725467,0.534227908,0.452013642,0.497582644,0.509042919,0.428299695,0.370212793,0.425031662,0.372074842,0.465130359,0.458502203,0.380588591,0.322366238,0.305391282,0.39123705,0.390773445,0.374062985,0.348698825,0.411908478,0.327827215,0.424388677,0.380418628,0.651712954,0.195497185,0.836468875,0.254175752,0.99216181,0.38192147,1.01608026,0.404113263,0.960453689,0.434696257,0.91955328,0.444110185,0.704360068,0.479957521,1.061203003,0.67666924,1.251022935,1.060786128,1.267673969,1.117623448,1.371310949,1.235668898,-0.625404119,-0.669108272,-0.669145763,-0.669255972,-0.660538733,-0.660539746,-0.661067665,-0.705915809,-0.662999809,-0.621601105,-0.609772623,-0.582205772,-0.555541754,-0.588635862,-0.557913005,-0.787436426,-0.653276503,-0.839080989,-0.671919227,-0.869356394,-0.684085846,-0.802662373,-0.660168409,0.011997378,-0.011064191,-0.096159808,0.027529491,0.213120371,0.264767736,0.24143979,0.290892124,0.120659836,0.18157734,1,falling
0.673165739,0.68408072,0.685655892,0.687469065,0.679072022,0.677110732,0.675208986,0.683602452,0.663803816,0.662249923,0.656040251,0.652874112,0.568962336,0.652011156,0.484860986,0.651201367,0.483644634,0.655933142,0.471563071,0.652738452,0.484700233,0.640531123,0.492514879,0.547954321,0.45707038,0.597512007,0.394650161,0.531566203,0.339143515,0.474769711,0.327842206,0.516582608,0.321547955,0.301527441,0.309902012,0.316125154,0.323380798,0.288199663,0.275394112,0.262123406,0.307153434,0.221331179,0.311650127,0.279381424,0.301768839,0.107567132,0.502648652,0.232181251,0.555944264,0.368269354,0.571051002,0.413271666,0.563937724,0.428564876,0.538023829,0.40732044,0.510681868,0.399056911,0.646386385,0.6541605,0.967289388,1.027837396,1.012810588,1.051475525,1.230679393,1.246814847,-0.059006464,-0.039818589,-0.040004097,-0.040243138,-0.057997763,-0.057866495,-0.05803873,0.06696979,-0.01988674,-0.018153552,-0.043712892,0.114041023,-0.004142085,0.179747015,-0.0431954,0.105346441,-0.091442019,0.080079176,-0.102289729,0.059887651,-0.112466834,0.092572056,-0.09459801,0.048245989,-0.048510581,-0.358909786,-0.164472863,-0.052662428,-0.203835383,-0.049398381,-0.206873372,-0.083256371,-0.30299896,1,falling
